"inst_id","name","club","metric"
"I2799828974","Nurses' Training College, Ho","club1","international_share_any"
"I2799835767","Adeleke University","club1","international_share_any"
"I2799873615","African Institute of Science and Technology","club1","international_share_any"
"I2799887408","Adventist University of Africa","club1","international_share_any"
"I2799941459","Federal College of Fisheries and Marine Technology","club1","international_share_any"
"I2800079435","Pentecost University College","club1","international_share_any"
"I2800190170","Federal University Lokoja","club1","international_share_any"
"I2800437794","Federal University Lafia","club1","international_share_any"
"I2800483928","Africa International University","club1","international_share_any"
"I2800493640","All Nations University","club1","international_share_any"
"I2800664390","Academy of Engineering Sciences","club1","international_share_any"
"I2800887215","Tunisia Polytechnic School","club1","international_share_any"
"I2801170945","University College of Agriculture and Environmental Studies","club1","international_share_any"
"I2801272733","Radford University College","club1","international_share_any"
"I2801301251","Somali National University","club1","international_share_any"
"I2801433745","Helderberg College","club1","international_share_any"
"I2801516365","Kumasi Technical University","club1","international_share_any"
"I2801517398","Islamic University College","club1","international_share_any"
"I2801604535","St. Augustine International University","club1","international_share_any"
"I2801704801","Rift Valley University","club1","international_share_any"
"I2802043524","University of Somalia","club1","international_share_any"
"I2802111147","University of Mbuji Mayi","club1","international_share_any"
"I2802194555","University of Bahr El-Ghazal","club1","international_share_any"
"I2802394218","University of Applied Management","club1","international_share_any"
"I2802457231","New Generation University College","club1","international_share_any"
"I2802493600","Polytechnic School of Algiers","club1","international_share_any"
"I2802797706","Institute of Development Management","club1","international_share_any"
"I2802827535","South African Theological Seminary","club1","international_share_any"
"I2802891092","Machakos University","club1","international_share_any"
"I2803027104","African University College of Communications","club1","international_share_any"
"I2803198","Ho Technical University","club1","international_share_any"
"I28046988","Kwame Nkrumah University","club1","international_share_any"
"I28046988","Kwame Nkrumah University","club1","international_share_any"
"I28046988","Kwame Nkrumah University of Science and Technology","club1","international_share_any"
"I28046988","Kwame Nkrumah University of Science and Technology","club1","international_share_any"
"I28285804","The University of Dodoma","club1","international_share_any"
"I284050080","St. John's University of Tanzania","club1","international_share_any"
"I28653996","Adekunle Ajasin University","club1","international_share_any"
"I2890612012","University of Garden City","club1","international_share_any"
"I29607241","École Normale Supérieure","club1","international_share_any"
"I29787537","Afe Babalola University","club1","international_share_any"
"I299595467","University of Kabianga","club1","international_share_any"
"I2996127693","Lyceum College","club1","international_share_any"
"I299799659","Omar Al-Mukhtar University","club1","international_share_any"
"I301615471","Wollega University","club1","international_share_any"
"I304664074","Landmark University","club1","international_share_any"
"I307268238","Kaduna State University","club1","international_share_any"
"I308622825","Omdurman Ahlia University","club1","international_share_any"
"I30887324","Babcock University","club1","international_share_any"
"I3121272148","University of Boumerdes","club1","international_share_any"
"I3121676899","Université Ibn-Tofail","club1","international_share_any"
"I3124969661","Université des Sciences et de la Technologie d'Oran Mohamed Boudiaf","club1","international_share_any"
"I3129199519","University of Bagamoyo","club1","international_share_any"
"I3129221262","University of Bakhtalruda","club1","international_share_any"
"I3129257098","University of Kisubi","club1","international_share_any"
"I3129284699","Benadir University","club1","international_share_any"
"I3129295481","Tunisia Private University","club1","international_share_any"
"I3129351386","Sule Lamido University Kafin Hausa","club1","international_share_any"
"I3129370870","Bayan University","club1","international_share_any"
"I3129379329","Sokoto State University","club1","international_share_any"
"I3129390127","University of Bouira","club1","international_share_any"
"I3129425364","Western Delta University","club1","international_share_any"
"I3129459759","Accra Institute of Technology","club1","international_share_any"
"I3129462672","Regent Business School","club1","international_share_any"
"I3129482412","Kabale University","club1","international_share_any"
"I3129570296","Omar Bongo University","club1","international_share_any"
"I3129592236","Amoud University","club1","international_share_any"
"I3129602810","National School of Business and Management in Settat","club1","international_share_any"
"I3129613971","Kwara State Polytechnic","club1","international_share_any"
"I3129681422","Al-Ahram Center for Political and Strategic Studies","club1","international_share_any"
"I3129744201","University of Kindu","club1","international_share_any"
"I3129754710","Alexandria Higher Institute of Engineering and Technology","club1","international_share_any"
"I3129793404","Solusi University","club1","international_share_any"
"I3129810703","Gollis University","club1","international_share_any"
"I3129828962","National Postgraduate Medical College of Nigeria","club1","international_share_any"
"I3129864162","Lúrio University","club1","international_share_any"
"I3129924371","Management College of Southern Africa","club1","international_share_any"
"I3129970296","University of Mkar","club1","international_share_any"
"I3130046622","Yobe State University","club1","international_share_any"
"I3130155654","Achievers University","club1","international_share_any"
"I3130228804","Heliopolis University","club1","international_share_any"
"I3130258093","American International School in Egypt","club1","international_share_any"
"I3130315128","University of Toamasina","club1","international_share_any"
"I3130371724","Rusangu University","club1","international_share_any"
"I3130391927","Northrise University","club1","international_share_any"
"I3130444996","Zenith University College","club1","international_share_any"
"I3130452249","Kofi Annan International Peacekeeping Training Centre","club1","international_share_any"
"I3130477979","Zanzibar University","club1","international_share_any"
"I3130478569","Julius Nyerere University of Kankan","club1","international_share_any"
"I3130487124","Zambia Forestry College","club1","international_share_any"
"I3130586695","Scott Christian University","club1","international_share_any"
"I3130591674","Milpark Education","club1","international_share_any"
"I3130618196","Obong University","club1","international_share_any"
"I3130709561","Hassan Usman Katsina Polytechnic","club1","international_share_any"
"I3130741188","Muslim University of Morogoro","club1","international_share_any"
"I3130760591","National Ribat University","club1","international_share_any"
"I3130817511","Umma University","club1","international_share_any"
"I3130826315","Laikipia University","club1","international_share_any"
"I3130857668","University of Zalingei","club1","international_share_any"
"I3130915990","Al Zawiya University","club1","international_share_any"
"I3130965160","University of Arusha","club1","international_share_any"
"I3131031036","Mediterranean School of Business","club1","international_share_any"
"I3131077051","University of Dongola","club1","international_share_any"
"I3131121749","Kabarak University","club1","international_share_any"
"I3131204436","Meru University of Science and Technology","club1","international_share_any"
"I3131228027","Maasai Mara University","club1","international_share_any"
"I3131280167","McPherson University","club1","international_share_any"
"I3131411328","Kirinyaga University","club1","international_share_any"
"I3131422684","Godfrey Okoye University","club1","international_share_any"
"I3131611021","University of the Holy Quran and Islamic Sciences","club1","international_share_any"
"I3131845690","University of Cross River State","club1","international_share_any"
"I3131883934","Agostinho Neto University","club1","international_share_any"
"I3131884745","KCA University","club1","international_share_any"
"I3131906498","Tansian University","club1","international_share_any"
"I3131918342","Nazi Boni University","club1","international_share_any"
"I3131949601","Renaissance University","club1","international_share_any"
"I3131952115","Kaduna Polytechnic","club1","international_share_any"
"I3131965639","Senghor University","club1","international_share_any"
"I3131979588","Al-Hikmah University","club1","international_share_any"
"I3132105718","Adventist University of Central Africa","club1","international_share_any"
"I3132131080","Ndejje University","club1","international_share_any"
"I3132158071","University of Science and Technology of Benin","club1","international_share_any"
"I3132180716","Larbi Ben M'hidi University of Oum El Bouaghi","club1","international_share_any"
"I3132245663","Plateau State University","club1","international_share_any"
"I3132291312","University of Toliara","club1","international_share_any"
"I3132347332","Uganda Technology and Management University","club1","international_share_any"
"I3132429795","Adigrat University","club1","international_share_any"
"I3132438211","Regional Maritime University","club1","international_share_any"
"I3132446703","Mount Meru University","club1","international_share_any"
"I3132465432","University of Makeni","club1","international_share_any"
"I3132506069","University of Embu","club1","international_share_any"
"I3132519419","Ghana Institute of Languages","club1","international_share_any"
"I3132574604","Sinnar University","club1","international_share_any"
"I3132692309","Alasmarya Islamic University","club1","international_share_any"
"I3132818693","Baze University","club1","international_share_any"
"I3132941426","Mandela Institute for Development Studies","club1","international_share_any"
"I3132975919","International Medical and Technological University","club1","international_share_any"
"I3132976927","Mulungushi University","club1","international_share_any"
"I3132997995","Ghana Baptist University College","club1","international_share_any"
"I3133036570","Lusaka Apex Medical University","club1","international_share_any"
"I3133096102","Regenesys Business School","club1","international_share_any"
"I3133097027","Higher National Veterinary School","club1","international_share_any"
"I3133101575","Taraba State University","club1","international_share_any"
"I3133127056","Rhema University","club1","international_share_any"
"I3133129679","Pan Africa Christian University","club1","international_share_any"
"I3133169337","Valley View University","club1","international_share_any"
"I3133274995","Puntland State University","club1","international_share_any"
"I3133298332","Oduduwa University","club1","international_share_any"
"I3133312331","Teofilo Kisanji University","club1","international_share_any"
"I3133329336","Al Fashir University","club1","international_share_any"
"I3133343259","UniMAC-GIJ","club1","international_share_any"
"I3133343326","Ziguinchor University","club1","international_share_any"
"I31439502","University of Benghazi","club1","international_share_any"
"I315205436","Jaramogi Oginga Odinga University of Science and Technology","club1","international_share_any"
"I31571312","École Nationale d'Administration","club1","international_share_any"
"I31959934","Nasarawa State University","club1","international_share_any"
"I327098606","Methodist University College Ghana","club1","international_share_any"
"I327500432","Umaru Musa Yar'adua University","club1","international_share_any"
"I327535454","Multimedia University of Kenya","club1","international_share_any"
"I33278361","University of Zambia","club1","international_share_any"
"I33777917","Mountains of the Moon University","club1","international_share_any"
"I33783412","Nigerian Defence Academy","club1","international_share_any"
"I34942010","University of Kinshasa","club1","international_share_any"
"I35496013","IIE MSA","club1","international_share_any"
"I35601441","Osun State University","club1","international_share_any"
"I35845393","University of Gafsa","club1","international_share_any"
"I36770943","Kenya Methodist University","club1","international_share_any"
"I37322517","Omdurman Islamic University","club1","international_share_any"
"I37490319","Ajayi Crowther University","club1","international_share_any"
"I37797678","University of Uyo","club1","international_share_any"
"I38365063","Tumaini University","club1","international_share_any"
"I3970730","University of Calabar","club1","international_share_any"
"I40193446","University Ferhat Abbas of Setif","club1","international_share_any"
"I41343362","University of Bamako","club1","international_share_any"
"I41545563","Presbyterian University, Ghana","club1","international_share_any"
"I41910991","National Universities Commission","club1","international_share_any"
"I4210085862","Regional Centre for Training in Aerospace Surveys","club1","international_share_any"
"I4210086032","Institut Supérieur des Études Technologiques de Gafsa","club1","international_share_any"
"I4210086394","Zambian Open University","club1","international_share_any"
"I4210086517","FCT College of Education","club1","international_share_any"
"I4210086877","University of Kara","club1","international_share_any"
"I4210086990","Ziane Achour University of Djelfa","club1","international_share_any"
"I4210087041","Université Protestante d'Afrique de l'Ouest","club1","international_share_any"
"I4210087064","Université Amadou Hampaté Ba","club1","international_share_any"
"I4210087104","École Supérieure des Multimédia, Informatique & Réseaux","club1","international_share_any"
"I4210087472","Bamenda University of Science and Technology","club1","international_share_any"
"I4210087544","École Normale Supérieure Casablanca","club1","international_share_any"
"I4210087931","Institute for Security Studies","club1","international_share_any"
"I4210088584","Université de Cepromad","club1","international_share_any"
"I4210088616","University of Science and Technology Omdurman","club1","international_share_any"
"I4210088655","Instituto Superior de Ciências Económicas e Empresariais","club1","international_share_any"
"I4210088687","Université Ibn Zohr","club1","international_share_any"
"I4210088819","Kebbi State University of Science and Technology","club1","international_share_any"
"I4210089248","Institut Universitaire d'Abidjan","club1","international_share_any"
"I4210089325","Modern University for Information and Technology","club1","international_share_any"
"I4210089495","Université Ouaga II","club1","international_share_any"
"I4210089506","Institute of Accountancy Arusha","club1","international_share_any"
"I4210089933","St. Paul's University","club1","international_share_any"
"I4210090078","The Future University","club1","international_share_any"
"I4210090762","Sudan Childhood Diabetes Association","club1","international_share_any"
"I4210090812","Institut Polytechnique Rural de Formation et de Recherche Appliquée","club1","international_share_any"
"I4210091172","National Higher School of Statistics and Applied Economy","club1","international_share_any"
"I4210091441","Zanzibar School of Health","club1","international_share_any"
"I4210092341","Instituto Superior de Comunicação e Imagem de Moçambique","club1","international_share_any"
"I4210092501","Gamal Abdel Nasser University of Conakry","club1","international_share_any"
"I4210092979","Poma International Business University","club1","international_share_any"
"I4210093537","Université de Mahajanga","club1","international_share_any"
"I4210093720","National School of Architecture","club1","international_share_any"
"I4210093741","Private University of Angola","club1","international_share_any"
"I4210093986","Institut Pasteur de Bangui","club1","international_share_any"
"I4210094049","Sudan International University","club1","international_share_any"
"I4210094054","University of Lay Adventists of Kigali","club1","international_share_any"
"I4210095290","Université Larbi Tébessi","club1","international_share_any"
"I4210095403","Institut Supérieur des Études Technologiques de Nabeul","club1","international_share_any"
"I4210095543","Institut Supérieur de Développement Rural","club1","international_share_any"
"I4210095568","Federal Polytechnic Oko","club1","international_share_any"
"I4210096134","Universidade Politecnica","club1","international_share_any"
"I4210096460","University of Tamanghasset","club1","international_share_any"
"I4210096875","Institut Facultaire des Sciences de l'Information et de la Communication","club1","international_share_any"
"I4210096933","Université Catholique du Graben","club1","international_share_any"
"I4210097372","National School of Computer Science","club1","international_share_any"
"I4210097403","Federal College of Education, Kano","club1","international_share_any"
"I4210097536","University of Guelma","club1","international_share_any"
"I4210098288","Institut Supérieur d'Études Maritimes","club1","international_share_any"
"I4210098482","Somaliland University of Technology","club1","international_share_any"
"I4210099197","Institut Supérieur Pédagogique de Bukavu","club1","international_share_any"
"I4210099332","Université des Lettres et des Sciences Humaines de Bamako","club1","international_share_any"
"I4210099641","Higher Institute of Food Industries of Tunis","club1","international_share_any"
"I4210099821","International University of Management","club1","international_share_any"
"I4210100085","Jean Piaget University of Angola","club1","international_share_any"
"I4210100308","Military Technical College","club1","international_share_any"
"I4210100376","Université Protestante au Congo","club1","international_share_any"
"I4210100457","Samara University","club1","international_share_any"
"I4210100477","University of Kolwezi","club1","international_share_any"
"I4210101443","Arrupe Jesuit University","club1","international_share_any"
"I4210101494","Wolaita Sodo University","club1","international_share_any"
"I4210101907","Lilongwe University of Agriculture and Natural Resources","club1","international_share_any"
"I4210102036","Technical University of Angola","club1","international_share_any"
"I4210102129","University of El Imam El Mahdi","club1","international_share_any"
"I4210102205","École Supérieure des Télécommunications","club1","international_share_any"
"I4210102508","École Supérieure Multinationale des Télécommunications","club1","international_share_any"
"I4210102561","Groupe AFI","club1","international_share_any"
"I4210102998","Rongo University","club1","international_share_any"
"I4210103375","Tissemsilt University","club1","international_share_any"
"I4210103479","Higher Institute of Mining, Industry and Geology","club1","international_share_any"
"I4210104004","Institut supérieur de la Magistrature","club1","international_share_any"
"I4210104797","Université de Fianarantsoa","club1","international_share_any"
"I4210105117","Institut Supérieur de Technique Médicale","club1","international_share_any"
"I4210105134","Universidade Gregório Semedo","club1","international_share_any"
"I4210105732","Royal Centre for Remote Sensing","club1","international_share_any"
"I4210105844","Islamic University of Niger","club1","international_share_any"
"I4210105945","Universidade Óscar Ribas","club1","international_share_any"
"I4210106046","École Supérieure des Études Administratives et Commerciales","club1","international_share_any"
"I4210106126","Université des Sciences de la Santé","club1","international_share_any"
"I4210106316","Jazeera University","club1","international_share_any"
"I4210106600","Kibabii University","club1","international_share_any"
"I4210106624","École Nationale d'Ingénieurs de Gabès","club1","international_share_any"
"I4210106625","National Institute of Transport","club1","international_share_any"
"I4210106663","International University of Rabat","club1","international_share_any"
"I4210106700","Université IBN Khaldoun Tiaret","club1","international_share_any"
"I4210106700","Université IBN Khaldoun Tiaret","club1","international_share_any"
"I4210106700","Université Ibn Khaldoun","club1","international_share_any"
"I4210106700","Université Ibn Khaldoun","club1","international_share_any"
"I4210106992","Lancaster University Ghana","club1","international_share_any"
"I4210107086","University of Algiers 3","club1","international_share_any"
"I4210107103","Wesley University","club1","international_share_any"
"I4210107488","International Institute for Water and Environmental Engineering","club1","international_share_any"
"I4210107806","École Nationale de Management et de l'Administration de la Santé","club1","international_share_any"
"I4210108070","Aga Khan University Nairobi","club1","international_share_any"
"I4210108110","Mohamed I University","club1","international_share_any"
"I4210108597","International School of Dakar","club1","international_share_any"
"I4210109391","Sa'adu Zungur University","club1","international_share_any"
"I4210109399","Kotebe University of Education","club1","international_share_any"
"I4210109889","École Normale Supérieure - Marrakech","club1","international_share_any"
"I4210110003","Hormuud University","club1","international_share_any"
"I4210110082","École Nationale Polytechnique d'Oran","club1","international_share_any"
"I4210110361","Mogadishu University","club1","international_share_any"
"I4210110579","Institut Africain d'Informatique","club1","international_share_any"
"I4210110695","Université Tunis Carthage","club1","international_share_any"
"I4210110735","Institut des Hautes Études Bancaires et Financières","club1","international_share_any"
"I4210110911","Institut Supérieur du Génie Appliqué","club1","international_share_any"
"I4210111338","Institut Supérieur de Biotechnologie de Sfax","club1","international_share_any"
"I4210112095","Université des Sciences, des Techniques et des Technologies de Bamako","club1","international_share_any"
"I4210112335","École Supérieure Privée d'Ingénierie et de Technologies","club1","international_share_any"
"I4210112489","William V. S. Tubman University","club1","international_share_any"
"I4210112794","Institut des Hautes Études de Tunis","club1","international_share_any"
"I4210112994","University of Bangui","club1","international_share_any"
"I4210113095","École Marocaine des Sciences de l'Ingénieur","club1","international_share_any"
"I4210113643","The Federal Polytechnic, Ado-Ekiti","club1","international_share_any"
"I4210113655","Université de Parakou","club1","international_share_any"
"I4210113843","École Supérieure de Psychologie","club1","international_share_any"
"I4210114322","Institut National de Statistique et d'Economie Appliquée","club1","international_share_any"
"I4210114501","Wollo University","club1","international_share_any"
"I4210114632","Ambo University","club1","international_share_any"
"I4210114882","Instituto Superior Politécnico de Gaza","club1","international_share_any"
"I4210114895","Instituto Superior de Transportes e Comunicaçõe","club1","international_share_any"
"I4210115782","University of Ghardaia","club1","international_share_any"
"I4210116281","Université Simon Kimbangu","club1","international_share_any"
"I4210116596","University of Kivu","club1","international_share_any"
"I4210116621","École Nationale Supérieure de Statistique et d'Économie Appliquée","club1","international_share_any"
"I4210116852","National School of Built and Ground Works Engineering","club1","international_share_any"
"I4210116901","Universidade Independente de Angola","club1","international_share_any"
"I4210117593","University of Science and Technology of Ivory Coast","club1","international_share_any"
"I4210117767","Institut Supérieur de l'Informatique et de Gestion","club1","international_share_any"
"I4210117796","Ashesi University","club1","international_share_any"
"I4210117880","École Supérieure des Industries du Textile et de l'Habillement","club1","international_share_any"
"I4210118269","Open University of Sudan","club1","international_share_any"
"I4210118643","Mauritius Institute of Education","club1","international_share_any"
"I4210118667","Université Catholique du Congo","club1","international_share_any"
"I4210118693","Institut Préparatoire aux Études d'Ingénieurs de Monastir","club1","international_share_any"
"I4210118871","Institut Royal de Formation des Cadres de la Jeunesse et des Sports","club1","international_share_any"
"I4210118949","Universidade Zambeze","club1","international_share_any"
"I4210119417","Université d'Abomey-Calavi","club1","international_share_any"
"I4210119808","Sebastian Kolowa Memorial University","club1","international_share_any"
"I4210119856","Université Sultan Moulay Slimane","club1","international_share_any"
"I4210120110","École Inter-États des Sciences et Médecine Vétérinaires de Dakar","club1","international_share_any"
"I4210120363","Higher Institute of Engineering","club1","international_share_any"
"I4210120595","Universidade Katyavala Bwila","club1","international_share_any"
"I4210120884","Institut Supérieur des Études Technologiques en Communications de Tunis","club1","international_share_any"
"I4210121172","National Institute of Arts","club1","international_share_any"
"I4210121192","West African College of Physicians","club1","international_share_any"
"I4210121355","École Polytechnique d'Architecture et d'Urbanisme","club1","international_share_any"
"I4210121488","École des Hautes Études Commerciales Techniques et Informatiques","club1","international_share_any"
"I4210121797","African Leadership Institute","club1","international_share_any"
"I4210121980","École Normale Supérieure de l'Enseignement Technique de Mohammedia","club1","international_share_any"
"I4210122385","Light University of Bujumbur","club1","international_share_any"
"I4210122444","University of Koudougou","club1","international_share_any"
"I4210122462","International University of East Africa","club1","international_share_any"
"I4210122636","École Supérieure de Gestion","club1","international_share_any"
"I4210122636","École Supérieure de Gestion","club1","international_share_any"
"I4210122636","École Supérieure de Gestion et des Sciences de l'Informatique","club1","international_share_any"
"I4210122636","École Supérieure de Gestion et des Sciences de l'Informatique","club1","international_share_any"
"I4210122757","Asossa University","club1","international_share_any"
"I4210122770","Université Officielle de Bukavu","club1","international_share_any"
"I4210122897","Stella Maris Polytechnic","club1","international_share_any"
"I4210123084","École Normale Supérieure de Nouakchott","club1","international_share_any"
"I4210123766","Jigjiga University","club1","international_share_any"
"I4210123884","Assiut University Hospitals","club1","international_share_any"
"I4210124128","École Nationale d'Administration de Madagascar","club1","international_share_any"
"I4210124129","International University of Grand Bassam","club1","international_share_any"
"I4210124230","Université Mustapha Stambouli de Mascara","club1","international_share_any"
"I4210124375","Production Management Institute of Southern Africa","club1","international_share_any"
"I4210124924","Université Catholique de Bukavu","club1","international_share_any"
"I4210125146","École Nationale d'Administration et de Magistrature","club1","international_share_any"
"I4210125163","Instituto Superior Politécnico Metropolitano de Angola","club1","international_share_any"
"I4210125453","Methodist University of Angola","club1","international_share_any"
"I4210125477","INES-Ruhengeri","club1","international_share_any"
"I4210125514","Université Djilali de Sidi Bel Abbès","club1","international_share_any"
"I4210125530","Université Evangélique en Afrique","club1","international_share_any"
"I4210126051","Université Pelefero Gon Coulibaly","club1","international_share_any"
"I4210126124","Federal Polytechnic Nekede","club1","international_share_any"
"I4210126159","École Africaine de la Météorologie et de l'Aviation Civile","club1","international_share_any"
"I4210126272","Institute for Poverty, Land and Agrarian Studies","club1","international_share_any"
"I4210126542","Institut Supérieur de Formation à Distance","club1","international_share_any"
"I4210126656","Shendi University","club1","international_share_any"
"I4210126988","Institut National de la Jeunesse et des Sports","club1","international_share_any"
"I4210127163","Mashreq University","club1","international_share_any"
"I4210127389","Thebes Academy","club1","international_share_any"
"I4210127704","Akhbar El Yom Academy","club1","international_share_any"
"I4210127735","SIMAD University","club1","international_share_any"
"I4210127797","Université Internationale de Tunis","club1","international_share_any"
"I4210128639","École Supérieure d'Informatique et de Management des Affaires","club1","international_share_any"
"I4210128741","Khartoum International Institute for Arabic Languague","club1","international_share_any"
"I4210128877","Federal Polytechnic Ede","club1","international_share_any"
"I4210128965","University Yahia Fares of Medea","club1","international_share_any"
"I4210129427","Université des Sciences Juridiques et Politiques de Bamako","club1","international_share_any"
"I4210129615","Arab Studies and Research Institute","club1","international_share_any"
"I4210129636","Addis Ababa Science and Technology University","club1","international_share_any"
"I4210129720","University of Southern Somalia","club1","international_share_any"
"I4210129808","Higher Institute for Tourism, Hotels and Computer","club1","international_share_any"
"I4210129886","Institut Sous-Régional de Statistique et d'Economie Appliquée","club1","international_share_any"
"I4210130155","École Nationale Supérieure d'Agriculture","club1","international_share_any"
"I4210130263","Universidade Técnica de Moçambique","club1","international_share_any"
"I4210130305","Institut Universitaire de la Côte","club1","international_share_any"
"I4210130454","Regent University College of Science and Technology","club1","international_share_any"
"I4210130700","Institut National Supérieur des Sciences et Techniques d'Abéché","club1","international_share_any"
"I4210130933","Institut National Agronomique de Tunisie","club1","international_share_any"
"I4210131030","Jean Piaget University of Cape Verde","club1","international_share_any"
"I4210131105","Zambia Centre for Accountancy Studies","club1","international_share_any"
"I4210131124","Académie des Beaux-Arts","club1","international_share_any"
"I4210131222","Takoradi Technical University","club1","international_share_any"
"I4210131288","National Engineering School of Tunis","club1","international_share_any"
"I4210131477","Université des Sciences et Techniques de Masuku","club1","international_share_any"
"I4210131653","École Nationale Supérieure Agronomique","club1","international_share_any"
"I4210131662","Université d'Agriculture de Kétou","club1","international_share_any"
"I4210131710","École Normale Supérieure de Constantine","club1","international_share_any"
"I4210131988","Université Jean Lorougnon Guédé","club1","international_share_any"
"I4210132137","École Nationale de Commerce et de Gestion de Tanger","club1","international_share_any"
"I4210132304","Obour Institutes","club1","international_share_any"
"I4210132729","Arab Academy for Management, Banking and Financial Sciences","club1","international_share_any"
"I4210133764","Université Pédagogique Nationale","club1","international_share_any"
"I4210133935","École Normale Supérieure de Kouba","club1","international_share_any"
"I4210134162","Institute of Rural Development Planning","club1","international_share_any"
"I4210134437","University of Nyala","club1","international_share_any"
"I4210134560","National University of Sciences, Technologies, Engineering and Mathematics","club1","international_share_any"
"I4210134620","École Supérieure Algérienne des Affaires","club1","international_share_any"
"I4210134659","The Polytechnic Ibadan","club1","international_share_any"
"I4210134946","École Supérieure des Ingénieurs de l'Équipement Rural","club1","international_share_any"
"I4210134981","Université du Sahel","club1","international_share_any"
"I4210135081","University of Ngozi","club1","international_share_any"
"I4210135456","Université Aube Nouvelle","club1","international_share_any"
"I4210135870","Sudan Medical Specialization Board","club1","international_share_any"
"I4210136338","Instituto Superior de Ciências e Tecnologia de Moçambique","club1","international_share_any"
"I4210136418","Institut National Polytechnique Félix Houphouët-Boigny","club1","international_share_any"
"I4210136442","École Supérieure en Sciences Appliquées de Tlemcen","club1","international_share_any"
"I4210136523","October High Institute For Enginnering and Technology","club1","international_share_any"
"I4210136852","École Africaine des Métiers de l'Architecture et de l'Urbanisme","club1","international_share_any"
"I4210137511","Akademie Reformatoriese Opleiding en Studies","club1","international_share_any"
"I4210137601","Université Alioune Diop de Bambey","club1","international_share_any"
"I4210137785","Université Protestante d'Afrique Centrale","club1","international_share_any"
"I4210137934","High-Tech Rabat-Agdal","club1","international_share_any"
"I4210138119","Université libre des Pays des Grands Lacs","club1","international_share_any"
"I4210138822","Sa'adatu Rimi College of Education","club1","international_share_any"
"I4210139036","Instituto Nacional de Estatística","club1","international_share_any"
"I4210139384","United Methodist University","club1","international_share_any"
"I4210139431","Instituto Superior de Ciencias Sociais e Relações Internacionais","club1","international_share_any"
"I4210139502","Institut Supérieur de Commerce de Kinshasa","club1","international_share_any"
"I4210139766","Institut International des Assurances","club1","international_share_any"
"I4210139959","High Institute for Management Sciences","club1","international_share_any"
"I4210140008","Institut Supérieur Agronomique et Vétérinaire Valéry Giscard d'Estaing","club1","international_share_any"
"I4210140037","International Islamic Center for Population Studies and Research","club1","international_share_any"
"I4210140729","Institut Supérieur de Gestion","club1","international_share_any"
"I4210140729","Institut Supérieur de Gestion","club1","international_share_any"
"I4210140729","Institut Supérieur de Gestion de Tunis","club1","international_share_any"
"I4210140729","Institut Supérieur de Gestion de Tunis","club1","international_share_any"
"I4210140764","Nigerian University Games Association","club1","international_share_any"
"I4210141118","École Nationale Supérieure d'Hydraulique","club1","international_share_any"
"I4210141251","Université Kofi Annan de Guinée","club1","international_share_any"
"I4210142187","Institute of Finance Management","club1","international_share_any"
"I4210142313","École Nationale d'Agriculture de Meknès","club1","international_share_any"
"I4210142661","Institut National de la Recherche Agronomique de Tunisie","club1","international_share_any"
"I4210142940","Université de l'Uélé","club1","international_share_any"
"I4210143075","Institut Supérieur de Commerce et d'Administration des Entreprises","club1","international_share_any"
"I4210143618","École Supérieure de Management Appliqué","club1","international_share_any"
"I4210144392","University of Goma","club1","international_share_any"
"I4210144462","South African College of Applied Psychology","club1","international_share_any"
"I4210144919","École Supérieure des Sciences de l'Ingénierie Commerciale","club1","international_share_any"
"I4210145340","Institut des Hautes Études de Management","club1","international_share_any"
"I4210145365","Université Hassan 1er","club1","international_share_any"
"I4210145453","International Academy Mohammed VI of Civil Aviation","club1","international_share_any"
"I4210145468","Institut Supérieur Pédagogique de Gitwe","club1","international_share_any"
"I4210145739","Time Université","club1","international_share_any"
"I4210145950","École Nationale Supérieure Maritime","club1","international_share_any"
"I4210145961","Team University","club1","international_share_any"
"I4210146479","Instituto Superior de Ciencias de Saude","club1","international_share_any"
"I4210146550","École des Hautes Études Commerciales","club1","international_share_any"
"I4210147360","Sup de Co Marrakech","club1","international_share_any"
"I4210148060","Université de Saida Dr.Moulay Tahar","club1","international_share_any"
"I4210148074","University Elmergib","club1","international_share_any"
"I4210148209","University of Bahri","club1","international_share_any"
"I4210148686","École Supérieure de Management","club1","international_share_any"
"I4210148832","Federal University Kashere","club1","international_share_any"
"I4210149016","École Nationale Supérieure d'Informatique","club1","international_share_any"
"I4210149368","École des Sciences de I'information","club1","international_share_any"
"I4210149376","Southern Africa Nazarene University","club1","international_share_any"
"I4210149531","National Advanced School of Public Works","club1","international_share_any"
"I4210149660","Université d'Oran 2","club1","international_share_any"
"I4210149956","Universidade São Tomás de Moçambique","club1","international_share_any"
"I4210150006","Niger State Polytechnic","club1","international_share_any"
"I4210150948","Zewail City of Science and Technology","club1","international_share_any"
"I4210151183","École Nationale Supérieure de Technologie","club1","international_share_any"
"I4210151218","Université André Salifou","club1","international_share_any"
"I4210151220","École d'Informatique, d'Électronique et d'Expertise Comptable","club1","international_share_any"
"I4210151598","École Polytechnique de Thiès","club1","international_share_any"
"I4210151633","Koforidua Technical University","club1","international_share_any"
"I4210151796","Kisii University","club1","international_share_any"
"I4210151986","Ibrahim Badamasi Babangida University","club1","international_share_any"
"I4210152282","National University of Equatorial Guinea","club1","international_share_any"
"I4210152378","Higher Institute for Qualitative Studies","club1","international_share_any"
"I4210152770","Kano State University of Technology","club1","international_share_any"
