name,year,inst_id,country_code,type,n_publication,ace_1,ace_2,deltas_1,gdp_cap,gdp_growth,internet,electricity,tertiary_enrol,education_exp,rd_exp,n_citations,founded_date,researchers_per_million,n_international_any,international_share_any,n_inter_african,inter_african_share,n_extra_african,extra_african_share
University of Military Science and Technology,2025,I4210167133,UGA,education,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2007,NA,8,1,0,0,8,1
University of Mines and Technology,2006,I27031042,GHA,education,1,0,0,0,1185.26570738595,6.39991260618034,2.72317597313987,55.1,4.7728099822998,5.14794015884399,NA,19,2004,NA,0,0,0,0,0,0
University of Mines and Technology,2007,I27031042,GHA,education,1,0,0,0,1205.31705804209,4.34681910440079,3.85,56.9,5.92381000518799,5.51986980438232,0.23157,17,2004,16.80827,0,0,0,0,0,0
University of Mines and Technology,2008,I27031042,GHA,education,10,0,0,0,1282.63416886747,9.14979893831817,4.27,60.5,7.91365003585815,5.75795984268188,NA,222,2004,NA,6,0.6,2,0.2,5,0.5
University of Mines and Technology,2009,I27031042,GHA,education,14,0,0,0,1311.63053760125,4.84448705175076,5.44,61.1,8.29780006408691,5.31744003295898,NA,199,2004,NA,7,0.5,0,0,7,0.5
University of Mines and Technology,2010,I27031042,GHA,education,23,0,0,0,1381.2279503506,7.89971194051621,7.8,64.2,NA,5.54059982299805,0.37655,284,2004,37.36945,9,0.375,2,0.08333333333333333,7,0.2916666666666667
University of Mines and Technology,2011,I27031042,GHA,education,10,0,0,0,1537.81834019283,14.0471235803149,9,64.1,11.2824466895305,8.14097023010254,NA,68,2004,NA,7,0.7,1,0.1,7,0.7
University of Mines and Technology,2012,I27031042,GHA,education,16,0,0,0,1640.54072088003,9.2927894063005,10.6,56.5,11.4938894891938,7.91913986206055,NA,90,2004,NA,7,0.4375,1,0.0625,6,0.375
University of Mines and Technology,2013,I27031042,GHA,education,42,0,0,0,1718.59704769958,7.31252501678145,15,70.7,13.4205396326832,4.57644987106323,NA,357,2004,NA,22,0.5238095238095238,2,0.04761904761904761,22,0.5238095238095238
University of Mines and Technology,2014,I27031042,GHA,education,37,0,0,0,1726.36930134647,2.85624016330883,19,78.3,15.0809451652103,4.39978981018066,NA,321,2004,NA,22,0.5945945945945946,1,0.02702702702702703,21,0.5675675675675675
University of Mines and Technology,2015,I27031042,GHA,education,65,0,0,0,1722.77282833606,2.12075933817334,23,74,15.5618871637579,4.43404006958008,NA,956,2004,87.47972,35,0.5384615384615384,4,0.06153846153846154,32,0.49230769230769234
University of Mines and Technology,2016,I27031042,GHA,education,71,0,0,0,1740.81101902928,3.37346574966936,28,79.3,15.606270735823,4.3945198059082,NA,869,2004,NA,29,0.4027777777777778,3,0.04166666666666666,28,0.3888888888888889
University of Mines and Technology,2017,I27031042,GHA,education,66,0,0,0,1841.44636153249,8.12889488100956,37.88420105,79,16.2065694246062,3.53362989425659,NA,546,2004,NA,25,0.3787878787878788,9,0.13636363636363635,17,0.25757575757575757
University of Mines and Technology,2018,I27031042,GHA,education,82,0,0,0,1915.4532323781,6.20007768127284,43,80.4,15.9045597520982,3.8861300945282,NA,1241,2004,NA,37,0.4512195121951219,6,0.07317073170731707,31,0.3780487804878049
University of Mines and Technology,2019,I27031042,GHA,education,131,0,0,0,1999.55372220211,6.5077747939152,22.0732,83.5,17.3607250095097,3.15307114842573,NA,1602,2004,NA,60,0.45112781954887216,13,0.09774436090225563,52,0.39097744360902253
University of Mines and Technology,2020,I27031042,GHA,education,168,0,0,0,1970.19411460398,0.513941670628171,62.51760101,85.4,18.6139938594155,3.40915991351725,NA,1740,2004,NA,60,0.35714285714285715,19,0.1130952380952381,48,0.2857142857142857
University of Mines and Technology,2021,I27031042,GHA,education,142,0,0,0,2030.04866500967,5.07646643533542,68.6,86.3,19.2005186528071,3.4005042684722,NA,1591,2004,NA,56,0.3916083916083916,21,0.14685314685314685,47,0.32867132867132864
University of Mines and Technology,2022,I27031042,GHA,education,194,0,0,0,2067.20895910766,3.80484980952164,69.91329956,85.1,20.44559258931,2.90963831638452,NA,2868,2004,NA,110,0.5583756345177665,26,0.1319796954314721,91,0.4619289340101523
University of Mines and Technology,2023,I27031042,GHA,education,162,0,0,0,2091.8133564595,3.14009099763754,70.67430115,89.5,22.0958254757285,NA,NA,1219,2004,NA,76,0.4691358024691358,28,0.1728395061728395,64,0.3950617283950617
University of Mines and Technology,2024,I27031042,GHA,education,198,0,0,0,2167.72691406678,5.59045469593266,72.17569733,NA,21.330810546875,NA,NA,1149,2004,NA,98,0.49,32,0.16,81,0.405
University of Mines and Technology,2025,I27031042,GHA,education,208,0,0,0,NA,NA,NA,NA,NA,NA,NA,275,2004,NA,116,0.5471698113207547,42,0.19811320754716985,98,0.46226415094339623
University of Mkar,2006,I3129970296,NGA,education,1,0,0,0,1949.15856804565,6.05942803202906,5.54503608300536,47.6,NA,NA,NA,98,2005,NA,1,0.5,0,0,1,0.5
University of Mkar,2007,I3129970296,NGA,education,2,0,0,0,2020.83316299454,6.59113036068679,6.769999981,50.1,NA,NA,0.13223,3,2005,37.55812,0,0,0,0,0,0
University of Mkar,2008,I3129970296,NGA,education,3,0,0,0,2098.28339220668,6.76447277780228,8,50.3,NA,NA,NA,18,2005,NA,1,0.3333333333333333,0,0,1,0.3333333333333333
University of Mkar,2009,I3129970296,NGA,education,2,0,0,0,2204.6072560373,8.03692510099023,9.300000191,50,NA,NA,NA,2,2005,NA,0,0,0,0,0,0
University of Mkar,2010,I3129970296,NGA,education,5,0,0,0,2315.46676509663,8.00565591628701,11.5,48,9.21187548100134,NA,NA,27,2005,NA,5,1,1,0.2,5,1
University of Mkar,2011,I3129970296,NGA,education,2,0,0,0,2370.97657091803,5.30792420289453,13.80000019,55.9,9.74153350922586,NA,NA,7,2005,NA,0,0,0,0,0,0
University of Mkar,2012,I3129970296,NGA,education,3,0,0,0,2403.65387896924,4.23006117493223,16.10000038,53,NA,0.549233086121929,NA,10,2005,NA,1,0.3333333333333333,0,0,1,0.3333333333333333
University of Mkar,2013,I3129970296,NGA,education,7,0,0,0,2495.34106573749,6.67133539306167,19.10000038,55.6,NA,0.534206768008091,NA,74,2005,NA,1,0.14285714285714285,0,0,1,0.14285714285714285
University of Mkar,2014,I3129970296,NGA,education,9,0,0,0,2583.6155695814,6.30971865525431,21,54.2,NA,0.470742539133469,NA,63,2005,NA,2,0.2222222222222222,0,0,2,0.2222222222222222
University of Mkar,2015,I3129970296,NGA,education,5,0,0,0,2585.73360671797,2.65269329543001,22.51420021,52.5,NA,0.436954905120644,NA,128,2005,NA,4,0.6666666666666666,0,0,4,0.6666666666666666
University of Mkar,2016,I3129970296,NGA,education,4,0,0,0,2481.81490350326,-1.61686894906509,24.137500760000002,59.3,NA,0.393045646249364,NA,73,2005,NA,1,0.25,0,0,1,0.25
University of Mkar,2017,I3129970296,NGA,education,15,0,0,0,2441.71236404488,0.805886619102438,25.87789917,54.4,NA,0.396354013591345,NA,97,2005,NA,1,0.0625,0,0,1,0.0625
University of Mkar,2018,I3129970296,NGA,education,5,0,0,0,2431.77857832568,1.92275734200614,27.74370003,56.5,NA,0.419998493796127,NA,92,2005,NA,0,0,0,0,0,0
University of Mkar,2019,I3129970296,NGA,education,13,0,0,0,2431.53528472982,2.20842927714892,29.74410057,55.4,NA,0.358479005206684,0.28444,19,2005,22.12011,3,0.21428571428571427,1,0.07142857142857142,2,0.14285714285714285
University of Mkar,2020,I3129970296,NGA,education,19,0,0,0,2228.68631422888,-6.36889840510109,31.88879967,55.4,NA,0.35963763718498,NA,241,2005,NA,6,0.3157894736842105,2,0.10526315789473684,5,0.2631578947368421
University of Mkar,2021,I3129970296,NGA,education,21,0,0,0,2206.66406250067,1.10925253938163,35.50979996,59.5,NA,0.381919104397325,NA,113,2005,NA,10,0.43478260869565216,1,0.04347826086956521,10,0.43478260869565216
University of Mkar,2022,I3129970296,NGA,education,24,0,0,0,2254.29080416892,4.31882949523192,39.14720154,60.5,NA,0.348516707890877,NA,119,2005,NA,7,0.25925925925925924,2,0.07407407407407407,6,0.2222222222222222
University of Mkar,2023,I3129970296,NGA,education,20,0,0,0,2280.91931156115,3.32684556421316,40.06399918,61.2,NA,0.319069049792343,NA,54,2005,NA,9,0.45,2,0.1,8,0.4
University of Mkar,2024,I3129970296,NGA,education,33,0,0,0,2324.64881202751,4.06236408888319,41.21139908,NA,NA,NA,NA,32,2005,NA,7,0.21212121212121213,1,0.0303030303030303,6,0.18181818181818185
University of Mkar,2025,I3129970296,NGA,education,39,0,0,0,NA,NA,NA,NA,NA,NA,NA,35,2005,NA,8,0.20512820512820512,2,0.05128205128205128,7,0.1794871794871795
University of Monastir,2006,I166928557,TUN,education,378,0,0,0,3444.5513526091,5.24409983246916,12.98639965,99.4,31.5884609222412,6.43879985809326,0.67729,8121,2004,NA,177,0.46701846965699206,10,0.02638522427440633,172,0.45382585751978893
University of Monastir,2007,I166928557,TUN,education,410,0,0,0,3642.11977444786,6.70952097453554,17.1,99.4,32.1416816711426,6.46451997756958,0.6654,10178,2004,1078.62762,220,0.5275779376498801,11,0.026378896882494,216,0.5179856115107914
University of Monastir,2008,I166928557,TUN,education,468,0,0,0,3760.11828478704,4.23778147502819,27.53,99.4,33.5827484130859,6.27157020568848,0.63933,10370,2004,1208.60937,237,0.5010570824524313,4,0.00845665961945031,235,0.49682875264270615
University of Monastir,2009,I166928557,TUN,education,513,0,0,0,3835.25011939301,3.04345012371552,34.07,99.5,35.3081817626953,6.528480052948,0.70644,12049,2004,1480.83462,290,0.5544933078393881,15,0.02868068833652007,283,0.5411089866156787
University of Monastir,2010,I166928557,TUN,education,559,0,0,0,3906.90625867605,2.97113275066512,36.8,99.5,36.0425300598145,5.96306991577148,0.65806,10616,2004,1375.49899,309,0.5469026548672566,13,0.02300884955752212,305,0.5398230088495575
University of Monastir,2011,I166928557,TUN,education,692,0,0,0,3784.7412903401,-2.04663389535644,39.1,99.5,35.942798614502,NA,0.67458,14540,2004,1420.37634,343,0.4942363112391931,19,0.02737752161383285,342,0.49279538904899134
University of Monastir,2012,I166928557,TUN,education,766,0,0,0,3900.04620132702,4.21667711535632,41.4416008,99.5,36.0693092346191,5.95086002349854,0.64937,15065,2004,1614.44868,384,0.4987012987012987,21,0.02727272727272727,379,0.4922077922077922
University of Monastir,2013,I166928557,TUN,education,803,0,0,0,3947.58763533174,2.42993096446429,43.79999924,99.7,34.2130088806152,NA,0.637,13354,2004,1781.88853,357,0.44292803970223327,17,0.02109181141439206,352,0.43672456575682383
University of Monastir,2014,I166928557,TUN,education,857,0,0,0,4021.59954703591,3.09032803070775,46.15999985,99.8,33.7252311706543,NA,0.61988,15956,2004,1795.0618,443,0.5133256083429896,26,0.03012746234067207,435,0.5040556199304751
University of Monastir,2015,I166928557,TUN,education,1049,0,0,0,4014.94773686432,0.967834205635981,46.4999943435776,99.9,33.373851776123,6.22044992446899,0.59413,19276,2004,1774.94539,542,0.5152091254752852,32,0.03041825095057034,534,0.5076045627376425
University of Monastir,2016,I166928557,TUN,education,1235,0,0,0,4015.28893802703,1.117231963992,49.5999948415756,100,31.2128105163574,NA,0.56539,20487,2004,1969.10018,691,0.5563607085346216,53,0.0426731078904992,672,0.5410628019323671
University of Monastir,2017,I166928557,TUN,education,1339,0,0,0,4062.80606534519,2.25261437620587,55.5001550633671,100,30.9277496337891,NA,0.69953,21179,2004,1919.04269,718,0.5318518518518518,65,0.04814814814814815,700,0.5185185185185185
University of Monastir,2018,I166928557,TUN,education,1317,0,0,0,4127.97005697994,2.60696965356362,64.1908102327387,99.8,30.9594707489014,NA,0.71645,23102,2004,1789.95356,688,0.5204236006051437,54,0.04084720121028744,676,0.5113464447806354
University of Monastir,2019,I166928557,TUN,education,1876,0,0,0,4153.27978615515,1.55009304966742,66.6999983024144,100,31.4410896301269,6.17373240410185,0.74658,23580,2004,1726.2166,1386,0.7352785145888594,88,0.04668435013262599,1365,0.7241379310344828
University of Monastir,2020,I166928557,TUN,education,1452,0,0,0,3749.26841452928,-8.97512622934723,68.55639648,99.9,32.5181999206543,7.26507545467782,NA,31212,2004,1644.57277,881,0.6021872863978127,117,0.07997265892002735,862,0.5892002734107997
University of Monastir,2021,I166928557,TUN,education,1771,0,0,0,3902.53322990199,4.73603648206102,68.31552226,99.9,33.2740287780762,6.67984656240779,NA,30983,2004,1610.3428,1043,0.5849691531127313,182,0.10207515423443636,1012,0.5675827257431295
University of Monastir,2022,I166928557,TUN,education,1997,0,0,0,3986.54558325666,2.75228761004381,NA,100,37.1276893615723,6.8049896073928,NA,24042,2004,1703.91532,1297,0.6395463510848126,231,0.11390532544378698,1278,0.6301775147928994
University of Monastir,2023,I166928557,TUN,education,1866,0,0,0,3967.33387634534,0.184015548469745,NA,100,38.1219482421875,6.73398856321206,NA,16163,2004,NA,1184,0.6321409503470369,204,0.10891617725573946,1155,0.6166577682861719
University of Monastir,2024,I166928557,TUN,education,2111,0,0,0,4006.20588267443,1.61444564976986,76.5,NA,NA,NA,NA,10991,2004,1667.61164,1215,0.5731132075471698,195,0.09198113207547168,1192,0.5622641509433962
University of Monastir,2025,I166928557,TUN,education,1861,0,0,0,NA,NA,NA,NA,NA,NA,NA,3901,2004,NA,1161,0.6175531914893617,203,0.10797872340425532,1111,0.5909574468085106
University of N'Djamena,2006,I117723502,TCD,education,33,0,0,0,914.210664598894,-0.542829570704413,0.581045764229641,5.1,NA,NA,NA,1252,1971,NA,28,0.8235294117647058,8,0.2352941176470588,25,0.7352941176470589
University of N'Djamena,2007,I117723502,TCD,education,33,0,0,0,920.352815674967,4.20017418206496,0.847224520710968,5.5,NA,NA,NA,742,1971,NA,25,0.7575757575757576,5,0.15151515151515152,23,0.696969696969697
University of N'Djamena,2008,I117723502,TCD,education,25,0,0,0,916.087274632505,3.08119033861925,1.19,5.9,1.95048999786377,NA,NA,724,1971,NA,18,0.6923076923076923,8,0.3076923076923077,17,0.6538461538461539
University of N'Djamena,2009,I117723502,TCD,education,24,0,0,0,871.485311273077,-1.40828262674047,1.5,6.3,2.01651000976562,1.74366998672485,NA,1306,1971,NA,19,0.7916666666666666,6,0.25,16,0.6666666666666666
University of N'Djamena,2010,I117723502,TCD,education,17,0,0,0,956.953018715651,13.6738272741836,1.700000048,6.4,2.0962732183809,1.50397002696991,NA,321,1971,NA,16,0.9411764705882352,3,0.17647058823529413,14,0.8235294117647058
University of N'Djamena,2011,I117723502,TCD,education,29,0,0,0,965.286963557057,4.49542966941512,1.899999976,9,2.21312898390939,1.64717996120453,NA,482,1971,NA,24,0.8275862068965517,13,0.4482758620689655,18,0.6206896551724138
University of N'Djamena,2012,I117723502,TCD,education,31,0,0,0,1016.42152061894,9.0618039227671,2.0999999049999998,7.8,NA,1.52493000030518,NA,306,1971,NA,30,0.967741935483871,9,0.2903225806451613,28,0.9032258064516128
University of N'Djamena,2013,I117723502,TCD,education,46,0,0,0,1008.61711429294,2.83821524768997,2.5,8.1,NA,2.06696009635925,NA,837,1971,NA,38,0.8260869565217391,23,0.5,30,0.6521739130434783
University of N'Djamena,2014,I117723502,TCD,education,42,0,0,0,993.321157708395,2.06283074347695,2.9000000950000002,8.4,3.38820626861646,2.32031229563021,NA,433,1971,NA,39,0.8863636363636364,13,0.29545454545454547,36,0.8181818181818182
University of N'Djamena,2015,I117723502,TCD,education,55,0,0,0,993.990730610869,3.30415979759636,3.5,7.7,3.22750677590433,2.34283149521162,NA,392,1971,NA,50,0.8928571428571429,33,0.5892857142857143,30,0.5357142857142857
University of N'Djamena,2016,I117723502,TCD,education,54,0,0,0,923.56587204799,-4.12250332670322,5.800000191,9.2,NA,2.38847586229946,0.23294,1138,1971,56.72121,40,0.7407407407407407,22,0.4074074074074074,29,0.5370370370370371
University of N'Djamena,2017,I117723502,TCD,education,69,0,0,0,879.075895466718,-1.61746922760291,6.351900101,10.9,NA,1.8390200138092,NA,811,1971,NA,65,0.8783783783783784,46,0.6216216216216216,42,0.5675675675675675
University of N'Djamena,2018,I117723502,TCD,education,76,0,0,0,898.834794007399,5.74111580758154,6.956299782,10.1,NA,2.25947501392013,NA,849,1971,NA,58,0.7631578947368421,37,0.4868421052631579,43,0.5657894736842105
University of N'Djamena,2019,I117723502,TCD,education,89,0,0,0,917.203710065059,5.3828220290379,7.618199825,8.4,NA,2.37245795383591,NA,2152,1971,NA,72,0.7912087912087912,48,0.5274725274725275,56,0.6153846153846154
University of N'Djamena,2020,I117723502,TCD,education,87,0,0,0,884.980541933197,-0.393646583111035,8.343099594,10.9,4.39665967267065,2.73960390423748,NA,784,1971,NA,74,0.8314606741573034,53,0.5955056179775281,35,0.39325842696629215
University of N'Djamena,2021,I117723502,TCD,education,164,0,0,0,857.527630579087,0.29344264815208,9.653699875,11.3,NA,2.01648998260498,NA,1260,1971,NA,135,0.8132530120481928,94,0.5662650602409639,80,0.4819277108433735
University of N'Djamena,2022,I117723502,TCD,education,174,0,0,0,862.60212817252,4.12969897676332,11.17029953,11.7,NA,2.6016118897064,NA,1419,1971,NA,147,0.8121546961325967,106,0.585635359116022,85,0.4696132596685083
University of N'Djamena,2023,I117723502,TCD,education,227,0,0,0,856.832488745342,3.98004368401293,12.03590012,12,NA,3.20149725837724,NA,603,1971,NA,187,0.7991452991452992,154,0.6581196581196581,87,0.3717948717948718
University of N'Djamena,2024,I117723502,TCD,education,254,0,0,0,849.707321000625,4.19925854085865,12.62689972,NA,NA,NA,NA,725,1971,NA,200,0.7782101167315175,162,0.6303501945525292,132,0.5136186770428015
University of N'Djamena,2025,I117723502,TCD,education,261,0,0,0,NA,NA,NA,NA,NA,NA,NA,241,1971,NA,208,0.7790262172284644,151,0.5655430711610487,142,0.5318352059925093
University of Nairobi,2006,I12859529,KEN,education,314,0,0,0,1263.54164666211,6.47249430015484,3.5999999049999998,26.4,NA,7.04981994628906,NA,8390,1956,NA,147,0.46226415094339623,37,0.11635220125786164,140,0.440251572327044
University of Nairobi,2007,I12859529,KEN,education,276,0,0,0,1309.91092948216,6.85072976998784,4.400000095,28.3,NA,NA,0.35521,11635,1956,56.1911,129,0.4673913043478261,22,0.07971014492753623,120,0.43478260869565216
University of Nairobi,2008,I12859529,KEN,education,358,0,0,0,1273.77226103073,0.232282744812977,5.199999809,30.3,NA,NA,NA,12441,1956,NA,178,0.49171270718232046,43,0.11878453038674032,159,0.43922651933701656
University of Nairobi,2009,I12859529,KEN,education,419,0,0,0,1276.73503486074,3.30693981631089,6.1,23,3.99230003356934,NA,NA,12230,1956,NA,210,0.4952830188679246,51,0.12028301886792452,193,0.455188679245283
University of Nairobi,2010,I12859529,KEN,education,448,0,0,0,1340.16467408856,8.05847360290906,7.2,19.2,NA,4.81548976898193,0.69222,14471,1956,226.90023,224,0.49448123620309054,65,0.1434878587196468,204,0.4503311258278146
University of Nairobi,2011,I12859529,KEN,education,516,0,0,0,1370.58000874482,5.1211061197056,8.800000191,36.2,NA,4.70012998580933,NA,15870,1956,NA,275,0.527831094049904,73,0.1401151631477927,250,0.4798464491362764
University of Nairobi,2012,I12859529,KEN,education,596,0,0,0,1396.30178709756,4.56867961444982,10.5,38.1,NA,4.93122005462646,NA,18942,1956,NA,285,0.4773869346733669,82,0.1373534338358459,246,0.4120603015075377
University of Nairobi,2013,I12859529,KEN,education,701,0,0,0,1413.94142522583,3.7978483925754,13,40.1,NA,4.83721017837524,NA,14603,1956,NA,367,0.5198300283286119,102,0.14447592067988668,330,0.4674220963172804
University of Nairobi,2014,I12859529,KEN,education,795,0,0,0,1450.59338202277,5.02011100232484,16.5,36,NA,4.7172999382019,NA,18645,1956,NA,416,0.5161290322580645,157,0.19478908188585609,366,0.45409429280397023
University of Nairobi,2015,I12859529,KEN,education,768,0,0,0,1489.11959777284,4.96772112759767,16.5878548475992,41.6,9.25319496188721,4.74349021911621,NA,16654,1956,NA,368,0.46998722860791825,125,0.15964240102171137,315,0.40229885057471265
University of Nairobi,2016,I12859529,KEN,education,895,0,0,0,1517.97796057742,4.21351706814744,16.6,53.1,11.6347883294504,4.89518022537231,NA,19876,1956,NA,442,0.4857142857142857,165,0.1813186813186813,371,0.4076923076923077
University of Nairobi,2017,I12859529,KEN,education,1116,0,0,0,1542.33773973372,3.83795817364721,17.82710075,55.8,11.8049232142021,4.96308994293213,NA,19015,1956,NA,494,0.43872113676731794,186,0.16518650088809947,418,0.37122557726465366
University of Nairobi,2018,I12859529,KEN,education,1222,0,0,0,1596.69045914945,5.64794640709219,19.5,61.2,NA,5.10761976242065,NA,21988,1956,NA,575,0.46824104234527686,201,0.16368078175895764,496,0.4039087947882736
University of Nairobi,2019,I12859529,KEN,education,1382,0,0,0,1645.70961777862,5.11415885767801,22.6687733618171,69.7,10.4975595474243,5.37359210998097,NA,23432,1956,NA,632,0.4546762589928058,243,0.1748201438848921,526,0.3784172661870503
University of Nairobi,2020,I12859529,KEN,education,1767,0,0,0,1609.33414078281,-0.272766327438816,24.7227993,71.5,NA,5.04574892454155,NA,23787,1956,NA,810,0.4565952649379933,355,0.2001127395715896,685,0.38613303269447574
University of Nairobi,2021,I12859529,KEN,education,1820,0,0,0,1698.89578271444,7.59048947333467,26.96290016,76.5,NA,4.89040202257195,NA,22621,1956,NA,844,0.4612021857923498,368,0.2010928961748634,725,0.39617486338797814
University of Nairobi,2022,I12859529,KEN,education,1732,0,0,0,1747.53198804428,4.85998104287999,29.40589905,76,NA,4.51101801829815,0.40651,17124,1956,168.60477,880,0.5054566341183228,343,0.19701321079839176,777,0.4462952326249282
University of Nairobi,2023,I12859529,KEN,education,1769,0,0,0,1811.21651838425,5.71999241214208,32.07040024,76.2,8.67676730066979,3.96229304413263,0.80427,10417,1956,200.85225,854,0.481941309255079,342,0.1930022573363431,734,0.4142212189616253
University of Nairobi,2024,I12859529,KEN,education,1654,0,0,0,1860.02287047776,4.72473994710138,34.97622513,NA,10.4185962462804,4.02242346098974,0.81069,5587,1956,384.02423,847,0.5096269554753309,368,0.2214199759326113,744,0.44765342960288806
University of Nairobi,2025,I12859529,KEN,education,1769,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1956,NA,1011,0.567021873247336,443,0.2484576556365676,891,0.4997195737521032
University of Namibia,2006,I217085601,NA,education,62,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,36,0.5806451612903226,25,0.4032258064516129,23,0.3709677419354839
University of Namibia,2007,I217085601,NA,education,46,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,26,0.5531914893617021,4,0.0851063829787234,23,0.4893617021276595
University of Namibia,2008,I217085601,NA,education,53,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,29,0.5471698113207547,8,0.1509433962264151,23,0.4339622641509434
University of Namibia,2009,I217085601,NA,education,68,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,45,0.6617647058823529,27,0.39705882352941174,37,0.5441176470588235
University of Namibia,2010,I217085601,NA,education,59,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,30,0.5084745762711864,18,0.3050847457627119,23,0.3898305084745763
University of Namibia,2011,I217085601,NA,education,92,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,50,0.5434782608695652,30,0.32608695652173914,40,0.43478260869565216
University of Namibia,2012,I217085601,NA,education,109,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,65,0.5909090909090909,46,0.41818181818181815,53,0.4818181818181818
University of Namibia,2013,I217085601,NA,education,168,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,81,0.47928994082840243,51,0.30177514792899407,63,0.3727810650887574
University of Namibia,2014,I217085601,NA,education,211,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,123,0.5801886792452831,72,0.33962264150943394,95,0.4481132075471698
University of Namibia,2015,I217085601,NA,education,232,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,145,0.614406779661017,88,0.3728813559322034,102,0.4322033898305085
University of Namibia,2016,I217085601,NA,education,266,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,171,0.6309963099630996,104,0.3837638376383764,121,0.44649446494464945
University of Namibia,2017,I217085601,NA,education,279,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,178,0.6267605633802817,125,0.44014084507042256,100,0.352112676056338
University of Namibia,2018,I217085601,NA,education,328,0,0,0,NA,NA,NA,NA,NA,NA,NA,5782,1992,NA,188,0.5714285714285714,117,0.3556231003039514,136,0.4133738601823708
University of Namibia,2019,I217085601,NA,education,407,0,0,0,NA,NA,NA,NA,NA,NA,NA,7222,1992,NA,271,0.6545893719806763,187,0.45169082125603865,172,0.4154589371980677
University of Namibia,2020,I217085601,NA,education,509,0,0,0,NA,NA,NA,NA,NA,NA,NA,7639,1992,NA,315,0.6104651162790697,211,0.40891472868217055,196,0.3798449612403101
University of Namibia,2021,I217085601,NA,education,536,0,0,0,NA,NA,NA,NA,NA,NA,NA,7060,1992,NA,328,0.608534322820037,236,0.437847866419295,214,0.3970315398886827
University of Namibia,2022,I217085601,NA,education,565,0,0,0,NA,NA,NA,NA,NA,NA,NA,5088,1992,NA,381,0.6672504378283712,260,0.4553415061295972,260,0.4553415061295972
University of Namibia,2023,I217085601,NA,education,878,0,0,0,NA,NA,NA,NA,NA,NA,NA,4012,1992,NA,596,0.6772727272727272,279,0.3170454545454545,440,0.5
University of Namibia,2024,I217085601,NA,education,613,0,0,0,NA,NA,NA,NA,NA,NA,NA,2160,1992,NA,381,0.616504854368932,223,0.36084142394822005,284,0.459546925566343
University of Namibia,2025,I217085601,NA,education,827,0,0,0,NA,NA,NA,NA,NA,NA,NA,1074,1992,NA,585,0.6997607655502392,365,0.4366028708133971,392,0.4688995215311005
University of Ngaoundéré,2006,I59196294,CMR,education,45,0,0,0,1277.32990712342,3.80958327566137,2.028700113,49,7.07693004608154,2.53990006446838,NA,1461,1993,NA,22,0.4888888888888889,5,0.1111111111111111,22,0.4888888888888889
University of Ngaoundéré,2007,I59196294,CMR,education,63,0,0,0,1295.73067471287,4.32758900972871,2.93,48.2,7.57396984100342,2.87814998626709,NA,2111,1993,NA,47,0.746031746031746,9,0.14285714285714285,44,0.6984126984126984
University of Ngaoundéré,2008,I59196294,CMR,education,46,0,0,0,1295.02211276052,2.8476778892105,3.4000000950000002,50.6,8.20874977111816,2.49826002120972,NA,927,1993,NA,26,0.5652173913043478,3,0.06521739130434782,25,0.5434782608695652
University of Ngaoundéré,2009,I59196294,CMR,education,54,0,0,0,1290.89961351149,2.57925177738754,3.84,51.7,9.40400981903076,2.90790009498596,NA,1023,1993,NA,27,0.5,5,0.0925925925925926,24,0.4444444444444444
University of Ngaoundéré,2010,I59196294,CMR,education,51,0,0,0,1290.9013745759,2.89902472122014,4.300000191,52.8,11.5745716750246,2.84802007675171,NA,NA,1993,NA,25,0.4901960784313726,8,0.1568627450980392,21,0.4117647058823529
University of Ngaoundéré,2011,I59196294,CMR,education,59,0,0,0,1297.3064962694,3.37921128506045,5,53.7,12.5102445161105,2.65335988998413,NA,NA,1993,NA,34,0.5666666666666667,9,0.15,31,0.5166666666666667
University of Ngaoundéré,2012,I59196294,CMR,education,72,0,0,0,1319.66961634054,4.62597872209571,7.5,55.2,13.5363302230835,2.60304999351502,NA,NA,1993,NA,40,0.547945205479452,8,0.1095890410958904,39,0.5342465753424658
University of Ngaoundéré,2013,I59196294,CMR,education,110,0,0,0,1347.2130636706,4.99552916130783,10,56.3,15.7712802886963,2.65546989440918,NA,NA,1993,NA,60,0.5405405405405406,16,0.14414414414414414,55,0.4954954954954955
