year,rank,university_name,Academic Reputation,Citations per Faculty,Faculty Student Ratio,Employer Reputation,Employment Outcomes,International Student Ratio,International Faculty Ratio,International Research
2014,701+,Manchester Metropolitan University,0,0,0,0,,46.2,35.6,
2014,701+,Marquette University,0,0,47.2,0,,0,0,
2014,701+,Miami University,0,0,0,0,,0,0,
2014,701+,"National Technical University ""Kharkiv Polytechnic Institute""",0,0,0,0,,0,0,
2014,701+,The National University of Science and Technology MISIS,0,0,64.1,0,,40.4,0,
2014,701+,Nicolaus Copernicus University,0,0,52.8,0,,0,0,
2014,701+,Northumbria University at Newcastle,0,0,0,43.1,,52.5,38.2,
2014,701+,Nottingham Trent University,0,0,0,0,,58.8,36.6,
2014,701+,Ochanomizu University,0,0,0,0,,0,0,
2014,701+,Ohio University,0,0,0,0,,0,0,
2014,701+,Oklahoma State University,0,0,0,0,,0,46.9,
2014,701+,Paris Lodron University of Salzburg,0,0,0,0,,91.1,0,
2014,701+,Plekhanov Russian University of Economics,0,0,48,0,,0,0,
2014,701+,Pontificia Universidad Católica del Ecuador (PUCE),0,0,0,0,,0,0,
2014,701+,Prince of Songkla University,0,0,0,0,,0,0,
2014,701+,Ritsumeikan University,0,0,0,0,,0,39.8,
2014,701+,Toronto Metropolitan University (formerly Ryerson University),0,0,0,0,,0,0,
2014,701+,Saken Seifullin Kazakh Agrotechnical University,0,0,45.5,0,,60,0,
2014,701+,Saitama University,0,41.9,0,0,,0,0,
2014,701+,Institut Teknologi Sepuluh Nopember (ITS Surabaya),0,0,0,0,,0,0,
2014,701+,Shinshu University,0,39.6,0,0,,0,0,
2014,701+,Smith College,0,0,53.6,0,,36.2,0,
2014,701+,Stevens Institute of Technology,0,0,0,0,,82.8,0,
2014,701+,Robert Gordon University,0,0,0,0,,74.7,43.5,
2014,701+,Tokai University,0,0,0,0,,0,0,
2014,701+,Universidad Austral de Chile,0,0,0,0,,0,0,
2014,701+,Universidad Autónoma de Nuevo León,0,0,0,0,,0,0,
2014,701+,Universidad Autónoma del Estado de México (UAEMex),0,0,0,0,,0,0,
2014,701+,Universidad Autónoma Metropolitana (UAM),0,0,0,0,,0,0,
2014,701+,Universidad de La Habana,0,0,0,0,,0,0,
2014,701+,Universidad de la República (Udelar),0,0,0,0,,0,0,
2014,701+,Universidad de La Sabana,0,0,0,58.6,,0,0,
2014,701+,Universidad de las Américas Puebla (UDLAP),0,0,0,0,,0,57.3,
2014,701+,Universidad de Los Andes - (ULA) Mérida,0,0,0,0,,0,0,
2014,701+,University of Murcia,0,0,0,0,,0,0,
2014,701+,Universidad de Puerto Rico,0,0,0,0,,0,0,
2014,701+,Universidad San Francisco de Quito USFQ,0,0,0,0,,0,28.2,
2014,701+,Universidad de Talca,0,0,0,0,,0,0,
2014,701+,Universidad de Valparaíso (UV),0,0,0,0,,0,0,
2014,701+,Universidad del Norte,0,0,0,0,,0,0,
2014,701+,Universidad del Rosario,0,0,0,52,,0,0,
2014,701+,Universidad del Valle,0,0,0,0,,0,0,
2014,701+,Universidad Industrial de Santander - UIS,0,0,0,0,,0,0,
2014,701+,Universidad Nacional Costa Rica,0,0,0,42.4,,0,0,
2014,701+,Universidad Nacional de Cuyo,0,0,0,0,,0,0,
2014,701+,Universidad Nacional de Mar del Plata,0,0,0,0,,0,0,
2014,701+,Universidad Nacional de Tucumà¡n,0,0,0,0,,0,0,
2014,701+,Universidad Nacional del Sur,0,0,0,0,,0,0,
2014,701+,Universidad Nacional Mayor de San Marcos,0,0,0,0,,0,0,
2014,701+,Universidad Técnica Federico Santa María (USM),0,0,0,44.7,,0,0,
2014,701+,Universidad Tecnológica Nacional (UTN),0,0,0,53,,0,0,
2014,701+,Universidade do Estado do Rio de Janeiro (UERJ),0,0,0,0,,0,0,
2014,701+,Universidade Estadual de Londrina,0,0,0,0,,0,0,
2014,701+,Universidade Federal de Santa Maria,0,0,0,0,,0,0,
2014,701+,Universidade Federal de Viçosa (UFV),0,0,67.9,0,,0,0,
2014,701+,Universidade Federal do Ceará (UFC),0,0,0,0,,0,0,
2014,701+,Universidade Federal de Pernambuco (UFPE),0,0,0,0,,0,0,
2014,701+,Universidade Federal Fluminense,0,0,48.9,0,,0,0,
2014,701+,Ca' Foscari University of Venice,0,0,0,0,,0,0,
2014,701+,Catania University,0,38.5,0,0,,0,0,
2014,701+,Università degli studi Roma Tre,0,0,0,0,,0,0,
2014,701+,Université Charles-de-Gaulle Lille 3,0,0,0,0,,0,57.1,
2014,701+,Université de Caen Normandie,0,0,0,0,,0,0,
2014,701+,Université de Cergy-Pontoise,0,0,0,0,,40,30.2,
2014,701+,Université de Poitiers,0,0,0,0,,43.2,0,
2014,701+,Université Jean Moulin Lyon 3,0,0,0,0,,48.2,28.8,
2014,701+,Université Lille 2 Droit et Santé,0,0,0,0,,0,0,
2014,701+,Université Paris-Nanterre,0,0,0,0,,50.8,26.6,
2014,701+,Paul Valéry University Montpellier,0,0,0,0,,40.1,33.5,
2014,701+,Université Pierre Mendès France - Grenoble 2,0,0,0,0,,40.7,0,
2014,701+,Université Stendhal Grenoble 3,0,0,0,0,,61.4,40.2,
2014,701+,Université Toulouse 1 Capitole,0,0,0,0,,57.9,46.7,
2014,701+,Université Toulouse - Jean Jaurès,0,0,0,0,,64.5,0,
2014,701+,University of Baghdad,0,0,53.5,0,,0,0,
2014,701+,University of Bahrain,0,0,0,0,,0,92.4,
2014,701+,University of Bari,0,35.9,0,0,,0,0,
2014,701+,University of Belgrade,0,0,0,0,,0,0,
2014,701+,Universitas Brawijaya,0,0,0,0,,0,0,
2014,701+,University of Central Lancashire,0,0,0,0,,65.8,27.3,
2014,701+,University of Colombo,0,0,0,0,,0,0,
2014,701+,University of Dar es Salaam,0,0,0,0,,0,0,
2014,701+,University of Dhaka,0,0,0,62.6,,0,0,
2014,701+,University of East London,0,0,0,0,,96.3,80.8,
2014,701+,Prague University of Economics and Business,0,0,0,56.7,,58.8,86,
2014,701+,University of Engineering & Technology (UET) Lahore,0,0,0,0,,0,0,
2014,701+,University of Ghana,0,0,0,0,,0,0,
2014,701+,University of Greenwich,0,0,0,0,,94.9,72.2,
2014,701+,University of Haifa,0,0,0,0,,0,0,
2014,701+,Hertfordshire,0,0,0,0,,87.8,55.8,
2014,701+,University of Huddersfield,0,0,0,0,,73.7,0,
2014,701+,University of Karachi,0,0,0,0,,0,0,
2014,701+,The University of Lahore,0,0,0,0,,0,0,
2014,701+,University of Latvia,0,0,0,0,,0,0,
2014,701+,University of Macau,0,0,0,0,,93.5,100,
2014,701+,University of Nairobi,0,0,0,0,,0,0,
2014,701+,University of New England Australia,0,0,0,0,,0,0,
2014,701+,University of Plymouth,0,0,0,0,,39.9,48,
2014,701+,Savitribai Phule Pune University,0,0,0,0,,0,0,
2014,701+,University of Salford,0,0,0,0,,84.2,32.5,
2014,701+,University of San Diego,0,0,0,0,,0,0,
2014,701+,University of San Francisco,0,0,0,0,,43.7,0,
2014,701+,University of Santo Tomas,0,0,0,45.1,,0,0,
2014,701+,University of Science and Technology Beijing,0,0,0,0,,0,0,
2014,701+,University of Southern Queensland,0,0,0,0,,0,0,
2014,701+,University of the Pacific,0,0,49.2,0,,0,0,
2014,701+,University of Tulsa,0,0,44.9,0,,84.6,0,
2014,701+,University of Windsor,0,46.5,0,0,,38,0,
2014,701+,University of Wroclaw,0,0,0,0,,0,0,
2014,701+,Verona University,0,40.2,0,0,,0,0,
2014,701+,Victoria University,0,0,0,0,,47.2,0,
2014,701+,Vilnius Gediminas Technical University (VILNIUS TECH),0,0,0,0,,0,0,
2014,701+,Voronezh State University,0,0,0,0,,0,0,
2014,701+,Vytautas Magnus University,0,0,0,0,,0,0,
2014,701+,Universitatea de Vest din Timisoara / West University of Timisoara,0,0,0,0,,0,0,
2014,701+,Yamaguchi University,0,0,63.5,0,,0,0,
2014,N/A,"University of California, San Francisco",71.2,99.8,98.4,0,,0,0,
2014,N/A,Karolinska Institutet,62.2,100,99.8,0,,45.9,67.7,
2014,N/A,Jawaharlal Nehru University,50.6,0,87.8,0,,0,0,
2014,N/A,London Business School,44.5,57.1,0,100,,100,100,
2014,N/A,Weizmann Institute of Science,40.1,100,100,0,,0,59.5,
2014,N/A,Bocconi University,39.2,0,0,97.4,,34,34.1,
2014,N/A,INSEAD,36.8,35,48.8,100,,0,0,
2014,N/A,King Abdullah University of Science & Technology (KAUST),34.6,99.9,66.2,0,,100,0,
2014,N/A,Baylor College of Medicine,0,89,100,41.5,,49.3,0,
2014,N/A,BI Norwegian Business School,0,0,0,44.1,,0,0,
2014,N/A,China Medical University,0,75.4,52.4,0,,0,0,
2014,N/A,Copenhagen Business School,0,0,86.3,77.6,,40.6,0,
2014,N/A,Cranfield University,0,0,99.8,47.2,,100,92.3,
2014,N/A,Esade,0,0,66.3,82.8,,59.5,0,
2014,N/A,ESSEC Business School,0,0,0,95.2,,92.5,51.9,
2014,N/A,Gwangju Institute of Science and Technology (GIST),0,100,53.8,0,,0,0,
2014,N/A,HEC Paris Business School,0,0,0,99.6,,99.1,100,
2014,N/A,Hitotsubashi University,0,0,0,66.5,,0,0,
2014,N/A,London School of Hygiene & Tropical Medicine,0,99.9,100,0,,100,95.6,
2014,N/A,Quaid-i-Azam University,0,53.6,0,0,,0,0,
2014,N/A,The Rockefeller University,0,100,100,0,,98.4,31.2,
2014,N/A,Singapore Management University,0,0,0,74,,64.7,100,
2014,N/A,Stockholm School of Economics,0,58.1,0,73.7,,47.1,85.6,
2014,N/A,Université de Technologie de Compiègne (UTC),0,0,0,0,,49.3,0,
2014,N/A,WHU - Otto Beisheim School of Management,0,0,57.9,56.2,,0,80.7,
